id,created_at,text
1406095140964298759,Sat Jun 19 03:43:00 +0000 2021,マイナビティーンズラボ【2021年上半期】ティーン女性（13-19歳約800名）が選ぶトレンドランキングを発表！どのワードもYouTubeかTikTokから誕生！！各1位は、ヒト部門：コムドットこと部門：「うっせいわ」… https://t.co/F1wYVEHcuQ
1406093139828350977,Sat Jun 19 03:35:03 +0000 2021,リナインバースがトレンドなってるし一番好きなスレイヤーズ主題歌張っとこう林原めぐみ feel wellhttps://t.co/bWMA2H9gY4
1406092683404144644,Sat Jun 19 03:33:14 +0000 2021,二階堂トレンドはいってる！！と思ったらYouTubeの再生回数のやつか！おめでとう！#二階堂高嗣
1406084260671361026,Sat Jun 19 02:59:46 +0000 2021,トレンドからYouTubeみたらゴーカイジャー新作…きたか！
1406080212975067137,Sat Jun 19 02:43:41 +0000 2021,【海外の反応】日本生まれの『禁断の果実』が爆発的人気に!!全米で虜になる人続出!!全米での大きなトレンドにCNNなどメディアも注目!! https://t.co/tGQ7Y4WvOc @YouTubeより
1406078650135453699,Sat Jun 19 02:37:28 +0000 2021,@himawali_online ささやかなんていいつつ、高額！豪華！😳ファッションには疎いのですが、帽子の被り方とか1枚でおしゃれな服とかインナーとか、ちょっと気にしてたところが色々紹介されていていいですね✨トレンドカラー… https://t.co/yvHIeTaBWi
1406078030624088064,Sat Jun 19 02:35:00 +0000 2021,"トレンドに！にかちゃん、二階堂高嗣担の方々、100万回再生達成おめでとうございます(*´ω｀*) #KisMyFt2 #キスマイ #二階堂高嗣 #BRAVETUNING ""二階堂 高嗣 (Kis-My-Ft2) / 「BR… https://t.co/9qmHmYNvT9"
1406075937188237316,Sat Jun 19 02:26:41 +0000 2021,リナ・インバースがトレンド入り！！リナ=インバースを自宅に等身大で召喚できるデジタルフィギュア✨　令和にリナを😉■ご購入 https://t.co/UjCunnfqKI■紹介PV… https://t.co/C9o44pQ43Y
1406074776645292032,Sat Jun 19 02:22:05 +0000 2021,私のおすすめトレンドにあるニカ担さんのツイートぜーんぶリツやいいね💚したい衝動…😊(さすがにそれは迷惑ｗ)💚二階堂高嗣  📢 BRAVE TUNING 💚📢 https://t.co/jXtltrJMmx#二階堂高嗣… https://t.co/edeHe1TK26
1406071618627985408,Sat Jun 19 02:09:32 +0000 2021,@mGaqVtvHyCNpX44 @hisa368754693 @asahakumadayo 藤田孝典のバックにも国会議員はいるぞ！Youtubeで対談動画もバンバンあげてる！まぁ、悔しかったら今晩のツイデモでお前が考え発表した… https://t.co/ORYYRIIIGV
1406069703387144196,Sat Jun 19 02:01:55 +0000 2021,【動画投稿】みんな大好きガイアデッキのお時間です！ワンキルヨシ！妨害ヨシ！のなかなか面白いデッキで使ってて楽しいです！ストラクと一緒にスキルでぶっ壊れさせるのが最近のトレンドなのかな？#デュエルリンクス… https://t.co/mwyfSS5ILT
1406069271050944515,Sat Jun 19 02:00:12 +0000 2021,トレンド入りしてしまったイブラヒムのBO2好きなシーンまとめ【イブラヒム/COD:BO2/にじさんじ切り抜き】 https://t.co/0TIYLElPVI @YouTubeより 懐かしすぎて泣いた
1406068087187668999,Sat Jun 19 01:55:30 +0000 2021,トレンド入りしてる話題のボカロpの1 人の40mpさん作の「からくりピエロ」を歌っている男性Vtuberがおります！今月内にチャンネル登録1000人目指してます！よろしくお願いします！#40mp#からくりピエロ… https://t.co/2eUY6oo1nG
1406067388672405504,Sat Jun 19 01:52:43 +0000 2021,@snexxxxxxx 昨日けんけんさんのツイート見た後トレンドに載ってたから番宣動画見たケンガンアシュラとかそんな感じね過去の偉人とか神話のキャラが出るのはFGOぽくもあるノリはワンパンマンかなhttps://t.co/uxI3CqPwUt
1406065410064089089,Sat Jun 19 01:44:51 +0000 2021,@flukeisworld 絵に描いたような動揺っぷりだよね🤣あとYouTubeの動画といえば、DeenFlukeがトレンド入りして結構マジで怒ってるティティワットさんも大好き❤️
1406064515549073408,Sat Jun 19 01:41:18 +0000 2021,トレンドのwowakaってのがパッと見アル中カラカラの人に見えてYouTubeで復帰かと期待したら全然違うくて😢中毒性ありすぎて好きなんよな中毒性と言えば雨穴さんってYouTuberさんもかなり好き表現が独特だからグロ系苦手な人はオススメしないが。#アル中カラカラ
1406063297913257987,Sat Jun 19 01:36:28 +0000 2021,"""トレンド入りしてしまったイブラヒムのBO2好きなシーンまとめ【イブラヒム/COD:BO2/にじさんじ切り抜き】"" を YouTube で見る https://t.co/Nx6JaKHUvuやっべめっちゃbo2やりたなった"
1406060011755761673,Sat Jun 19 01:23:24 +0000 2021,【ヒント動画】共演者は誰!?主演・濵田崇裕(ジャニーズWEST)直撃インタビュー！緋村清人編『武士スタント逢坂くん！』7月26日(月)深夜スター... https://t.co/LRDtB7hk8v @YouTubeよりトレン… https://t.co/g4G55oUqwj
1406058380003659777,Sat Jun 19 01:16:55 +0000 2021,国民的アニメ・漫画の主人公↑トレンド入りしてるけど、やっぱり国民的アニメといえばジブリでしょ🌟そしてジブリ好きの私が好きなアイドルは少しジブリっぽいかも😂この顔で歌も上手い✨（真ん中で歌ってる人）▷… https://t.co/e8WXKM2xyK
1406058327218397184,Sat Jun 19 01:16:43 +0000 2021,トレンドでWOWAKAさんの名前見たのでもう亡くなられたけどあの方は鹿児島出身だったはずhttps://t.co/uAwkV0Ou0z
1406056972231663616,Sat Jun 19 01:11:20 +0000 2021,懐かしいキャラ名がトレンドに上がってるけど、診断メーカーかな？桜木花道で思い出したのが、先日見たスラムダンクのOP再現。凄かった。灌籃高手真人版 https://t.co/E8L40K5O1G @YouTubeより
1406054575593848838,Sat Jun 19 01:01:48 +0000 2021,空き時間にYouTubeを再構築してるんですがバナーも変えようと思って昨日から制作して見事沼。世界のトレンドが日本に来るのって昔から数年あとだからもう少し後にブームが来るんだろうけど、ニューモーフィズムっていうデザインです。シン… https://t.co/bCGs487QPI
1406053337393295365,Sat Jun 19 00:56:53 +0000 2021,#THEFIRST おすすめのトレンドにずっといるのすごくない？？？？トレンドから来た方.....YouTubeに沢山動画上がってるので是非見てください....。とりあえずTeam Aの”A” Life そっと貼っておきます… https://t.co/Hr4B00HfnY
1406050129166049280,Sat Jun 19 00:44:08 +0000 2021,トレンド入りしたのでワクワクして見に行ったら診断メーカーやYouTubeだったりするのもうね、もう
1406050035922472961,Sat Jun 19 00:43:46 +0000 2021,＞（YouTube、TVerで配信中）〝今〟の彼女たちの活躍を暖かく見守って、応援してください📣いずれにせよ、せっかくのトレンド入りなので書きました🙏
1406049430784995330,Sat Jun 19 00:41:22 +0000 2021,"Google トレンド「TWICE, BLACKPINK, EVERGLOW, LOONA, ITZY」の検索インタレスト3年間 https://t.co/dBfJVIADVi"
1406049083228180480,Sat Jun 19 00:39:59 +0000 2021,桜木花道がトレンド入りしてるスラムダンクの桜木花道と一緒にシューティングできるアプリが凄いw https://t.co/gQyw9dOGyy @YouTubeより
1406048636904017923,Sat Jun 19 00:38:12 +0000 2021,ビットコインは想定通り下落、現在は35000ドルの水平線で下げ止まってますが、一気に下抜けると考えます。イーサリアムも続落を想定しショート継続。リップルはまだ投げ売りが出ておらず、上昇トレンドのトレンドラインを下抜けふるい落としの… https://t.co/JafA2JGJJW
1406046297979715588,Sat Jun 19 00:28:55 +0000 2021,トレンドにフグ田サザエが！！YouTubeで見よっと https://t.co/ZNAKaSCJQF
1406046223971229697,Sat Jun 19 00:28:37 +0000 2021,世界の国々は「かわいい」と「きれい」、どちらに価値を置くんだろう？・日本、台湾→かわいい・欧米・南米→きれい、セクシーは想像つくけど、東南アジア、アラブ、他の国々はどうなんだろう。で、局長の動画を見て、私もトレンドやっ… https://t.co/voXiAq3cks
1406043970317164544,Sat Jun 19 00:19:40 +0000 2021,【パターン完了・トレンド転換の可能性】波動分析 2021.06.19【日経平均株価】 https://t.co/4HoUryHn2w @YouTubeより https://t.co/8bXcnsn6Cz
1406042736478887937,Sat Jun 19 00:14:46 +0000 2021,【スラムダンク湘北vs陵南名シーン！！】桜木花道のダンク！！【鳥肌！！】 https://t.co/cmNojffkmo @YouTubeより桜木花道がトレンドに入ってる！！このダンクのシーン、飛行機の音聞こえるたびに思い出すんだよなぁ〜🏀
1406040842100371459,Sat Jun 19 00:07:14 +0000 2021,リナ=インバースがトレンド入り！先月のライブの件かな🤔https://t.co/OwMx2bPMmf
1406040668141604869,Sat Jun 19 00:06:32 +0000 2021,MonsterZ MATE「255」Music Video https://t.co/oC8ITi2Fct @YouTubeより 歌詞良すぎて宇宙一大好きな最近のトレンドです...
1406039739342282753,Sat Jun 19 00:02:51 +0000 2021,wowakaさんのトレンド入り嬉しいテレビ番組でオススメとして紹介された影響なんよね？見逃してしもて悔しいけど嬉しい嬉しいなぁwowakaさんの作った曲https://t.co/xGnLa4HObF聴いてみてねぇ( ´… https://t.co/1RApux8KfC
1406039509330919425,Sat Jun 19 00:01:56 +0000 2021,6/19時点でTwitterもいまだにトレンド入り、YouTubeも急上昇19位すごすぎる #THEFIRST https://t.co/K1Zht72U1s
1406036495249539076,Fri Jun 18 23:49:58 +0000 2021,【聴くだけでITトレンドが分かるラジオ】日本のスタートアップの現状を語る - ITニュース#26 https://t.co/xOgWKcbTtZ
1406031294723547142,Fri Jun 18 23:29:18 +0000 2021,アフィリエイトとはネットビジネスの王道【挫折するポイントとその解決法】自己アフィリエイト、PPC、SNS、トレンド、無料オプトイン、情報販売、ブログ、メルマガ https://t.co/cOHSj1mKLl
1406031289593958401,Fri Jun 18 23:29:16 +0000 2021,アフィリエイトとはネットビジネスの王道【挫折するポイントとその解決法】自己アフィリエイト、PPC、SNS、トレンド、無料オプトイン、情報販売、ブログ、メルマガ https://t.co/YIM9XERErS
1406025761337733126,Fri Jun 18 23:07:18 +0000 2021,桜木花道がトレンドにあがっててまぁ、例のごとく診断メーカーだったのだがスラムダンクの話題を見ると、織田哲郎✕上杉昇のアニサマでの｢世界が終わるまでは｣を聴きたくなる。カッコイイの一言この動画をYouTubeにupしてるアニ… https://t.co/7MME2PKEcq
1406022859516874754,Fri Jun 18 22:55:47 +0000 2021,今話題のキーワード「たまごっち」について、最新のニュース、動画、掲示板情報ををまとめました。トレンド「たまごっち」のyoutube、おーぷん2ちゃんねるのまとめ #たまごっち #トレンドワード #ナウいワードでまとめ隊 https://t.co/ZurOc2oZtp
1406022857927184387,Fri Jun 18 22:55:46 +0000 2021,今話題のキーワード「藤井聡太」について、最新のニュース、動画、掲示板情報ををまとめました。トレンド「藤井聡太」のyoutube、おーぷん2ちゃんねるのまとめ #藤井聡太 #トレンドワード #ナウいワードでまとめ隊 https://t.co/9jT1STaM0B
1406019641730760704,Fri Jun 18 22:42:59 +0000 2021,【大感謝祭🏮🎯🎆🥳💕】まであと１０日🤗💕まだまだ長い😭💦当日は　#やばいよチルト50 のハッシュタグでトレンド入りすれば更に大盛りあがりですね🥳楽しみです✨https://t.co/OOE8puHmdg https://t.co/UMIqsDju4d
1406019159629058050,Fri Jun 18 22:41:04 +0000 2021,wowakaさんトレンド入りしてて草してるから一応wowakaさんの曲で一番好きな曲貼るhttps://t.co/qL5POrlQpd
1406017798053138435,Fri Jun 18 22:35:40 +0000 2021,昨日羆関係がトレンドに上がっていたけど、Wikipediaにそういう事件のあれこれ記載されているから調べてみようぜ。なんならYouTubeのゆっくり解説でも可。マジで愛護団体の発言なんて聞く気になれないから。
1406016875335716870,Fri Jun 18 22:32:00 +0000 2021,🌍本日22時ライブ🌎今夜は『観光白書2021が閣議決定！旅のトレンドを紐解きます』15日に政府は観光白書2021を閣議決定。コロナ禍における旅の変化は？Go Toトラベルって結局どうだったの？これからの旅はどうなっちゃうの… https://t.co/wY6WqPpfRq
1406016644111953921,Fri Jun 18 22:31:05 +0000 2021,wowaka 『アンノウン・マザーグース』feat. 初音ミク / wowaka - Unknown Mother-Goose (Officia... https://t.co/KmDxPyTfWY @YouTubeよりwowakaさんトレンドのってた…！
1406014660755836935,Fri Jun 18 22:23:12 +0000 2021,【トレンド情報-06月18日】東京の1位は「マナー盛り」NGSでも「マナー盛り」が必要なのか・・・！Twitterは大喜利状態で盛り上がっているようです。 https://t.co/BswMTrChan @YouTubeより
1406013320591642630,Fri Jun 18 22:17:52 +0000 2021,バズリズムのトレンドみて知ったんだけど！推しの歌うwowakaさん好きだったからポロポロです(´；ω；｀)
1406012404891144194,Fri Jun 18 22:14:14 +0000 2021,トレンド  強くお勧め 映像 - - 【프리코네R】 카스미 팬클럽의 가챠에 난입한 마법축생 리마プリコネRカスミファンクラブのガチャに亂入した魔法畜生リマ magic animal rima princess5 https://t.co/OECTgPcoY0
1406011810256326656,Fri Jun 18 22:11:52 +0000 2021,トレンドにwowakaさんが入っているのでヒトリエをよろしくお願いします。ヒトリエ 『アンノウン・マザーグース 2018.3.25 LIVE at EX THEATER ROPPONGI』 https://t.co/eprKH2WgHU
1406002562331865088,Fri Jun 18 21:35:07 +0000 2021,【TikTokトレンド】マジで万能　最強充電器が絶対に欲しくなるやつだ https://t.co/xUFjGpwIQ8 @YouTubeより
1405996315352322051,Fri Jun 18 21:10:18 +0000 2021,なんかwowakaさんがトレンド入りしてるから何かと思えばバズリズムって番組でボカロが特集されたタイミングで出てきたんだってね....wowakaさんは死んじゃってもwowakaさんの曲は人々の胸の中にも、youtubeとかの動… https://t.co/mJt37XmeQz
1405995664425717760,Fri Jun 18 21:07:43 +0000 2021,トレンド…超勧めたいこの曲のことかと思ってめっちゃ興奮したのに是非聴いてみていやマジでボカロ好きならわりと好きな人多いんじゃないかなあアンビバレンスアンハート / 初音ミク https://t.co/Q5NTCvxa50 @YouTubeより
1405987261108285442,Fri Jun 18 20:34:19 +0000 2021,ボカロはまったく興味ないんだけどトレンド見て（お名前存じ上げず申し訳ない）これは何関連なのだろう？と見てボカロpさんなのは分かったけどリンク（YouTube、ニコ動？）貼ってる人がいなくて結果、検索するのが面倒で聞かないまま終わりそう
1405961122847494147,Fri Jun 18 18:50:27 +0000 2021,自転車の男性◀︎現在のトレンド動画がいっぱいあって寝入り前にショック。どちらにしてもちゃんと裁かれて欲しい。♾たくまるVoiceと眠ろう😴💤今日も一日中全部に感謝💖@takumaru_27 takumaru -… https://t.co/iKKgk6bMEH
1405958694697803778,Fri Jun 18 18:40:48 +0000 2021,ゆずくんもオードリーみたいにふざけあって生放送でIKEAの椅子破壊してトレンド一位になってYouTube切り抜きで向こう10年弄られ続けてコアなゆずファンの一家に一台IKEAの椅子ある現象起きるまでやってほしっ
1405956478691774464,Fri Jun 18 18:32:00 +0000 2021,wowakaさんトレンド入りしてるこの曲とても好きでした。https://t.co/1tL1KJ9hwO
1405939228366688256,Fri Jun 18 17:23:27 +0000 2021,ヒトリエ 『アンノウン・マザーグース 2018.3.25 LIVE at EX THEATER ROPPONGI』 https://t.co/cthhrYjkBx @YouTubeよりすいませんミクちゃん版しか存じてなくてwo… https://t.co/EknbIMGcyt
1405939062351962112,Fri Jun 18 17:22:48 +0000 2021,トレンド見てたら聞きたくなったhttps://t.co/pvsAe9EZ9A
1405935384257646592,Fri Jun 18 17:08:11 +0000 2021,#るかからかこちんに近況報告♡ @kako_onakasuita ♡-‵ˏ 15日目ˎ ࠥ-さてさて！6月18日は！！我の自担､松村さんのお誕生日でした👏🏻🖤いや〜なんかTwitterのトレンドに入ってたりしてて、私が泣… https://t.co/zGrlnlfIJS
1405932970800680962,Fri Jun 18 16:58:35 +0000 2021,DECO*２７様がトレンドインしてると聞いて。「セカイ」を全人類聴いてほしいhttps://t.co/64iTqN92R4
1405932646937595904,Fri Jun 18 16:57:18 +0000 2021,今話題のキーワード「森川葵」について、最新のニュース、動画、掲示板情報ををまとめました。トレンド「森川葵」のyoutube、おーぷん2ちゃんねるのまとめ #森川葵 #トレンドワード #ナウいワードでまとめ隊 https://t.co/g74AbLnyqV
1405932645201104899,Fri Jun 18 16:57:18 +0000 2021,今話題のキーワード「ライカ」について、最新のニュース、動画、掲示板情報ををまとめました。トレンド「ライカ」のyoutube、おーぷん2ちゃんねるのまとめ #ライカ #トレンドワード #ナウいワードでまとめ隊 https://t.co/C1wQ3U6Ldu
1405932644349714440,Fri Jun 18 16:57:18 +0000 2021,今話題のキーワード「札幌熊」について、最新のニュース、動画、掲示板情報ををまとめました。トレンド「札幌 熊」のyoutube、おーぷん2ちゃんねるのまとめ #札幌熊 #トレンドワード #ナウいワードでまとめ隊 https://t.co/gSOYs6UmO7
1405932336613634049,Fri Jun 18 16:56:04 +0000 2021,今話題のキーワード「NEWS」について、最新のニュース、動画、掲示板情報ををまとめました。トレンド「NEWS」のyoutube、おーぷん2ちゃんねるのまとめ #NEWS #トレンドワード #ナウいワードでまとめ隊 https://t.co/j5eRDuffzc
1405932336089374722,Fri Jun 18 16:56:04 +0000 2021,今話題のキーワード「ファブル」について、最新のニュース、動画、掲示板情報ををまとめました。トレンド「ファブル」のyoutube、おーぷん2ちゃんねるのまとめ #ファブル #トレンドワード #ナウいワードでまとめ隊 https://t.co/Tksld7J23c
1405932023122862084,Fri Jun 18 16:54:49 +0000 2021,トレンドにwowakaさんがいたのでヒトリエの公式ペタリhttps://t.co/x5qYlDfUJW
1405930384345341956,Fri Jun 18 16:48:19 +0000 2021,創作に取り入れる『時事ネタ』メリット&amp;デメリット+使いどころを解説 https://t.co/2bmkCHYNtU今回は時事ネタについて。ニュースやトレンドの取扱いは諸刃の剣なので、うっかりすると炎上に繋がることもあり注意… https://t.co/S0VKznLE7L
1405930201058471936,Fri Jun 18 16:47:35 +0000 2021,【デュエルマスターズ】ついこの間燃えたばかりのフィオナの森がまた燃やされてトレンド入り【クソ動画】https://t.co/zpMfSsl4gv https://t.co/hWNudldFx1
1405930018467835911,Fri Jun 18 16:46:51 +0000 2021,Butter もトレンドだ～#BTS#BTS_Butterhttps://t.co/NswsvIGhh9
1405928330730242048,Fri Jun 18 16:40:09 +0000 2021,ワーグナー作曲楽劇「ニーベルングの指環」より「ワルキューレの騎行」。Twitterのトレンドにブリュンヒルデとあったのでこれにしちゃった。地獄の黙示録でも有名ですね。拠点戦で出陣する時の脳内BGMにもオススメです（笑）日本語字幕も… https://t.co/0ot2AoyKfs
1405927549566296066,Fri Jun 18 16:37:03 +0000 2021,ついったーもインスタもティックトックもYouTubeチャンネルもブロックしたのにトレンドに出てきてうわぁってなったw
1405927007754412044,Fri Jun 18 16:34:54 +0000 2021,ボカロPがめちゃめちゃトレンド乗ってて何事かと思た
1405926773385162758,Fri Jun 18 16:33:58 +0000 2021,wowakaさんトレンド入り！テレビで紹介されたようだ…見とけばよかった(´･ω･`)wowakaさんの曲はどれも好きですが積み木の人形が特に好きです(・∀・)みんな聞くべき(｀・ω・´)↓こちらリンクですhttps://t.co/qUV84dgVuX
1405926337156554754,Fri Jun 18 16:32:14 +0000 2021,また wowakaさん がトレンドになってるから これ貼っとくね！カッコいい～～😎🎹✨ https://t.co/qRaVbXR9fu
1405924783204696066,Fri Jun 18 16:26:03 +0000 2021,#UntilDawn がトレンド入りしていまする…|ू･ω･` )たまには便乗しても宜しいだろうか…！#Vtuber初ホラーゲーム実況で配信プレイ(完結済み)しました(*´꒳`*)✧*。ホラーは好きですが操作は… https://t.co/cRzC21Ry48
1405917467889651714,Fri Jun 18 15:56:59 +0000 2021,【TikTokトレンド】動画映えすると話題の白浜エネルギーランドがめちゃめちゃ楽しい https://t.co/rjQE6GGOrd @YouTubeより
1405917290504200192,Fri Jun 18 15:56:17 +0000 2021,イプニ達!トレンド見てるんだね!ニキも日本の見てるよね!タグメンション凄く大切だからタグイベも、日本の短い解りやすいタグ付けて一瞬でトレンド入りさせたいね!@ENHYPEN_members#ENHYPEN… https://t.co/kOxnXMLkL1
1405911806611103745,Fri Jun 18 15:34:29 +0000 2021,#デマを許さない社会に #デマを許さない社会へカウンター気味に使われてもトレンドに浮いたという報告がないのはやっぱり、全盛期ですらYouTubeでグッド５００強しか取れなかった弱小だからなんですかねｗｗｗフォロワ… https://t.co/GAe1AvqAA4
1405910859314982913,Fri Jun 18 15:30:44 +0000 2021,朝のWSはYouTubeがなかった時代はありがたいものだったけどYouTubeがある今、WS繋げました！とかで満足する人いるからトレンドに繋げるためにも21時〜0時、かつWSより早くYouTubeにあげた方が絶対いいと私は思う。
1405908630654775296,Fri Jun 18 15:21:52 +0000 2021,#YouTubechannel #YouTubeMusic#ピアノ #トレンド #ハラミちゃん#音楽 #綺麗 #純粋 #美しい #音色雨／Rain【MV】OriGinªl n°2🎧… https://t.co/YrPizVY3bw
1405908514459983880,Fri Jun 18 15:21:25 +0000 2021,#YouTubechannel #YouTubeMusic#ピアノ #トレンド #ハラミちゃん#音楽 #綺麗 #純粋 #美しい #音色雨／Rain【MV】OriGinªl n°2🎧… https://t.co/rx4UfWjb03
1405908131251580932,Fri Jun 18 15:19:53 +0000 2021,【ゆっくり解説】日本史上最悪の熊害『三毛別羆事件』【1915年】（ライトバージョン） https://t.co/S7Ayjmzoo9 @YouTubeより トレンドにこの事件が上がってたので。この方の動画はとてもわかりやすいのでお勧めです。
1405907173499015178,Fri Jun 18 15:16:05 +0000 2021,ポップスピアニスト #ハラミちゃん#YouTubeチャンネル #トレンド#チャンネル登録 170万人突破！👒Congratulations！🥂✨✨#YTクリエイター @YouTube https://t.co/duDt12uiAA
1405904912286846981,Fri Jun 18 15:07:06 +0000 2021,憧れのエルフになれる！？『中国の若者のあいだで「エルフの耳」整形が流行している理由』/LEDうたまんのトレンドまとまらず https://t.co/M59JuoSjDK @YouTubeより https://t.co/wbF5bYRNmc
